Price,Close,High,Low,Open,Volume
Date,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
9/5/2017,372.654022216796,375.231963391415,364.872500050369,366.877562170868,2363336
9/6/2017,367.641418457031,371.317361191317,367.020811560088,371.317361191317,1825546
9/7/2017,370.171600341796,373.226906779127,368.071053491637,369.216811616786,1832093
9/8/2017,368.453002929687,373.895310904898,365.349939238417,371.50833883469,1858507
9/11/2017,367.927856445312,372.749528053753,366.925310759289,369.980646462633,2402644
9/12/2017,371.460540771484,372.367601712843,367.59365810114,369.646448026605,2576054
9/13/2017,372.367614746093,376.950589118601,368.596187505708,372.415342528745,2116076
9/14/2017,384.875366210937,387.262338180568,372.558596675207,373.179203559743,5052114
9/15/2017,386.832611083984,391.224644648916,385.018518498292,387.071308243623,6452962
9/18/2017,386.403015136718,389.744775730209,379.719493949738,388.503532884208,3698399
9/19/2017,388.503509521484,390.031177242781,383.920535495431,387.166811192038,4105917
9/20/2017,391.176940917968,394.184519486734,387.691938862739,389.649273174802,5238339
9/21/2017,391.654296875,395.950845591453,387.644173084508,388.598961688165,4319190
9/22/2017,383.061248779296,390.985983555194,380.578792262489,390.508589191879,4371220
9/25/2017,371.078674316406,383.013534735291,365.684123234638,382.011018115242,4413073
9/26/2017,372.89273071289,376.425460705657,368.739423004596,368.739423004596,3115143
9/27/2017,355.70654296875,374.850075201713,353.701509871264,374.850075201713,3009736
9/28/2017,355.229125976562,358.045764310944,347.256663601509,355.706520328977,3785886
9/29/2017,359.716644287109,361.101099563257,355.420095118451,357.472885004797,2109890
10/3/2017,366.352386474609,368.357419164135,358.1411989336,360.480413450659,3673873
10/4/2017,370.123840332031,371.890205286118,362.008136237212,366.54338264314,2084250
10/5/2017,368.453002929687,371.556066620957,366.829879404651,370.45806529623,1853539
10/6/2017,371.651489257812,374.563583041948,369.741911920585,370.839913061923,3006087
10/9/2017,375.900329589843,377.809907024106,364.824774643549,370.458022247058,4359490
10/10/2017,378.907928466796,380.340111619017,372.558588986185,377.093835634885,4067875
10/11/2017,379.00341796875,383.108998068616,376.186779411925,380.483328922975,5121486
10/12/2017,385.448211669921,387.978395909332,374.99326370029,379.146600392521,4202243
10/13/2017,389.74478149414,390.985995220657,382.345168641979,388.121628955304,3245961
10/16/2017,388.408050537109,392.22720552425,385.400471812303,390.604082137419,4209209
10/17/2017,388.455810546875,389.792508975438,384.493443043768,388.073900872691,3291749
10/18/2017,388.503509521484,388.694478913335,384.159232666326,388.694478913335,3641132
10/19/2017,383.252166748046,387.930625408821,379.051102422817,386.689411791539,137226
10/23/2017,388.646728515625,394.280005153515,381.963207618449,384.970815332449,4555429
10/24/2017,387.835205078125,390.269904755407,384.397959722435,388.646752211992,3406694
10/25/2017,396.666961669921,398.767479245668,386.880377874876,390.317593751159,2475241
10/26/2017,395.568969726562,400.390670424274,391.033723138189,397.192122265958,1542452
10/27/2017,412.516479492187,419.152273148189,395.664463403888,397.669525663373,5306544
10/30/2017,410.3681640625,416.76525989006,408.458586697597,416.76525989006,1465328
10/31/2017,410.893371582031,413.375828323882,406.358124719399,410.797886873144,3418248
11/1/2017,413.519012451171,417.672349331182,409.938554647342,412.468739001147,3931939
11/2/2017,417.481353759765,419.916053258632,408.935983348426,413.423501836428,3075833
11/3/2017,415.189880371093,420.870855767622,413.184818233208,418.818065848912,3097775
11/6/2017,417.767791748046,423.257826874474,411.179755423901,414.378303455562,4541407
11/7/2017,412.0390625,419.868341697882,408.935999144643,417.72006706725,3989010
11/8/2017,410.272766113281,416.956287828913,407.838037148452,413.423557552656,2723792
11/9/2017,413.805358886718,417.48130069525,408.888203596891,411.131962555696,3478532
11/10/2017,412.516479492187,415.76278464461,406.835503751129,415.76278464461,1506241
11/13/2017,394.661895751953,413.948609069958,392.800046222492,413.423486965668,4344820
11/14/2017,392.179473876953,398.958479739886,388.312591145718,394.661930421697,2326922
11/15/2017,388.694519042968,395.52125300781,385.400486089396,391.46340068365,1849192
11/16/2017,379.242095947265,392.036259126531,377.141549082052,389.553802596145,5321941
11/17/2017,382.822570800781,386.689453682469,378.096354711748,382.870298584371,6515843
11/20/2017,380.57876586914,387.548711435037,379.146582878517,382.822525048684,4437937
11/21/2017,382.67935180664,387.501052885858,381.247168560151,381.247168560151,5418727
11/22/2017,395.75991821289,397.812708101022,383.49087752637,384.302453753168,5170814
11/23/2017,388.694519042968,396.523769573937,384.350212601457,396.523769573937,3903036
11/24/2017,386.307586669921,392.418229674263,383.68191724996,392.418229674263,1374660
11/27/2017,381.438110351562,386.212054160718,380.005927208815,386.212054160718,2993007
11/28/2017,379.00341796875,385.400485313608,377.332537603341,381.5336024088,6013556
11/29/2017,385.209564208984,387.262354361068,377.189314745649,379.624043739105,5205458
11/30/2017,380.005920410156,383.204468532633,378.096342920658,383.204468532633,5552149
12/1/2017,369.264526367187,386.498450590339,364.777007862858,382.774780521767,1836997
12/4/2017,370.601257324218,371.60380302104,360.289550205583,369.264558866298,3650818
12/5/2017,371.269592285156,371.651501938064,361.912645530794,370.601228539188,5100915
12/6/2017,368.30972290039,371.317301329819,365.302144470962,368.930329697282,4212760
12/7/2017,372.081146240234,373.32235982236,366.925264252111,369.55093302324,6934180
12/8/2017,375.613861083984,378.955621465759,373.513343469571,373.799768418588,3282945
12/11/2017,374.038482666015,378.096334743438,367.116264416293,378.096334743438,3457130
12/12/2017,384.302490234375,387.262341328344,371.890235891401,373.799813482628,6686699
12/13/2017,376.186798095703,384.063805923849,374.181735730061,383.634139296267,5035855
12/14/2017,377.237030029296,380.865215519103,368.739416227921,379.576244916358,3587939
12/15/2017,383.204467773437,389.553807085872,382.010981844865,387.357804632435,4643671
12/18/2017,386.307586669921,395.759990754214,357.138768903641,377.905427043338,9127457
12/19/2017,387.45327758789,390.842795259882,382.822575287447,386.689458214455,2700184
12/20/2017,386.116546630859,389.697004276059,382.440604287552,385.734636976272,4228842
12/21/2017,384.111511230468,389.888000782419,382.870297482295,386.689452569401,3336146
12/22/2017,383.96826171875,390.938236563353,381.151652596301,384.779837924073,2449944
12/26/2017,386.259765625,387.501008445644,382.106457996775,385.495946302941,3466595
12/27/2017,385.925628662109,388.599025536462,382.583868000247,387.59650899304,4355090
12/28/2017,380.674285888671,386.59395864988,379.576255517028,385.925624008271,4180605
12/29/2017,387.309997558593,388.742180487422,381.247083998986,383.013448772108,3574054
1/1/2018,381.581298828125,389.267365359942,380.053631077752,388.312576658188,2701537
1/2/2018,379.433013916015,385.209502887014,377.14152692178,385.209502887014,1322980
1/3/2018,389.219635009765,392.322698502274,379.480807069826,380.101413940759,4679468
1/4/2018,391.320129394531,392.131705564984,387.691915084808,390.222128287605,1990506
1/5/2018,404.639434814453,407.647042495604,391.654331952032,393.277455240916,5448214
1/8/2018,403.780151367187,408.172185388408,402.061543294372,404.830424806281,3447843
1/9/2018,402.061553955078,406.310346468021,400.247461132819,403.780162073462,2509904
1/10/2018,404.30532836914,408.554121039646,399.817809361174,402.920872956216,4253925
1/11/2018,406.262603759765,411.179759881346,401.96605448381,403.87563193979,4415043
1/12/2018,404.162048339843,408.983748796737,392.943281023659,406.596777027336,2581486
1/15/2018,401.58413696289,408.55408288571,400.533863555083,406.310323591266,1599208
1/16/2018,404.400726318359,408.888244686929,399.531327450221,402.443421215506,2318100
1/17/2018,413.805358886718,416.287814987144,403.636866481228,405.069049330954,6715953
1/18/2018,397.43081665039,418.340684419563,390.842780111862,418.149744152526,8794103
1/19/2018,413.853149414062,415.762726702141,399.865472468614,399.865472468614,7588904
1/22/2018,418.245208740234,423.305606700271,412.99387050904,414.378325879673,7092514
1/23/2018,418.579376220703,422.016621499397,413.423522871581,418.245194335386,4659591
1/24/2018,428.461456298828,431.898701664392,409.6998629815,417.242688362312,5201505
1/25/2018,416.76528930664,429.654937429526,415.14213677677,429.654937429526,6792843
1/29/2018,416.908477783203,422.350784999042,412.46871617967,416.765265306541,2126497
1/30/2018,408.888275146484,416.431100314029,407.503819827688,415.333099098005,2389618
1/31/2018,409.461181640625,415.810521316512,405.307844543879,408.649605335171,2734628
2/1/2018,409.365692138671,413.423544480571,395.712224149299,411.513966907912,1681704
2/2/2018,399.053985595703,406.930993096623,393.372980652024,405.307840501903,4265914
2/5/2018,389.74478149414,394.327755863568,387.930659549144,389.55381208798,2936554
2/6/2018,386.498443603515,391.797538227239,369.503216860419,377.141526252883,2963450
2/7/2018,388.599029541015,395.664460614193,385.87787571789,395.664460614193,2592845
2/8/2018,386.784942626953,397.335347045954,382.965787486993,389.792521472102,2952821
2/9/2018,380.960693359375,383.443149820362,376.186749833568,381.915482064536,2936187
2/12/2018,385.114044189453,387.787441006892,381.915496082196,385.495953857967,1249277
2/14/2018,394.327728271484,397.955913631922,386.689418765015,386.689418765015,3001847
2/15/2018,393.086517333984,404.830406625775,391.033698329738,402.443434888595,3293138
2/16/2018,387.119110107421,396.810210086465,384.159259156652,395.282542259825,1740283
2/19/2018,376.043548583984,389.076408971028,371.078635513758,389.076408971028,2140756
2/20/2018,377.046081542968,380.005932574002,369.694225455774,376.186777472756,2045167
2/21/2018,377.714385986328,380.721964328376,372.128866700902,378.573689921508,1800533
2/22/2018,385.734649658203,387.83519653425,374.993276369453,377.141551027203,4726021
2/23/2018,388.121612548828,390.74728151441,383.82506333242,386.784914175735,1953157
2/26/2018,396.285034179687,398.146883780559,389.076391224407,389.076391224407,2299169
2/27/2018,391.89306640625,398.146921260115,391.129217899545,398.146921260115,1334518
2/28/2018,389.887969970703,393.707124755991,384.875329315012,391.463365492066,2823115
3/1/2018,387.73974609375,395.043874747925,386.689472562924,389.888020941321,1216685
3/5/2018,385.686889648437,392.847804575903,382.010947491437,386.641678305432,3665892
3/6/2018,386.928161621093,395.043866429926,377.28478890303,388.312617037737,3321338
3/7/2018,359.907623291015,380.912975342983,355.420104606595,380.912975342983,6951930
3/8/2018,370.410278320312,375.231949476516,352.985384992204,361.864908019338,11040375
3/9/2018,360.814697265625,375.852621514679,356.900057189096,374.277225754252,5352078
3/12/2018,369.121307373046,371.603763754205,359.955330270682,364.729273642972,3693431
3/13/2018,367.784606933593,373.704279198363,363.917695341654,369.503214882563,2175696
3/14/2018,364.824768066406,367.354952293622,359.812127391834,365.779556766324,3616289
3/15/2018,364.872497558593,368.93034955229,363.106132627887,366.256952835108,1818766
3/16/2018,353.749206542968,364.967973552091,350.83711271914,360.814636959444,4972566
3/19/2018,347.829498291015,354.703988320052,339.188672545621,353.271805325489,5253759
3/20/2018,353.271820068359,354.990428078421,343.86714551735,347.829512806765,1780257
3/21/2018,347.256652832031,356.852267362839,345.919925376455,356.040691161336,2296120
3/22/2018,342.053009033203,348.497831952879,338.090642250894,348.497831952879,3443184
3/23/2018,346.015411376953,350.407445127094,334.605704147751,338.949980981249,4518979
3/26/2018,348.641082763671,352.030600080686,335.608223031139,347.92499124938,3884338
3/27/2018,348.97525024414,352.698920137372,345.538005289681,351.505434329424,2631162
3/28/2018,338.090667724609,348.020463884416,335.178544851378,348.020463884416,4766456
4/2/2018,352.985382080078,355.085899666174,339.904765678333,339.904765678333,2978988
4/3/2018,349.83462524414,354.22665973691,346.301924017879,351.839687636257,2679172
4/4/2018,351.171264648437,356.804541167492,347.304382151779,351.362234039463,5611445
4/5/2018,358.952819824218,362.628732972123,354.703998496647,355.181392841864,3648555
4/6/2018,362.1513671875,366.256976362857,357.711605254408,361.339820046899,2037081
4/9/2018,360.289520263671,365.493101174176,359.33473156767,363.44031130534,1571745
4/10/2018,369.741943359375,372.845006796219,361.483026501188,361.864936173539,3493681
4/11/2018,360.814697265625,370.601282888025,358.52320987429,370.458070389412,2045552
4/12/2018,355.515594482421,361.62623661347,352.555743549898,360.91014505582,3609657
4/13/2018,365.779571533203,369.407757084231,355.515592594713,358.80959625971,6485732
4/16/2018,369.980651855468,371.412835023941,362.103644428868,364.490616376323,2682231
4/17/2018,366.065979003906,376.139017195978,364.72928066151,373.799773243406,3770554
4/18/2018,367.545959472656,370.171628667352,363.010712681817,367.83238445694,2568988
4/19/2018,369.073577880859,373.035974484558,366.113756080378,369.789669439912,2848405
4/20/2018,363.917694091796,369.741910779939,361.817176510029,368.548424947854,2178241
4/23/2018,368.882659912109,371.937966599381,358.570923355732,364.2042006044,3614484
4/24/2018,374.515869140625,376.664143724605,369.598713142637,369.741925620668,3093161
4/25/2018,374.181701660156,379.480796653849,372.558578283638,376.186763843233,3205946
4/26/2018,379.146575927734,380.483274200243,370.55347814153,371.078600239997,3663748
4/27/2018,384.254730224609,387.548733810522,380.292333744842,380.292333744842,8210865
4/30/2018,388.885467529296,392.704622738571,384.207008225503,387.453284325818,2264144
5/2/2018,382.9658203125,392.609193695037,379.337605135845,389.553857666048,3047308
5/3/2018,379.051116943359,387.930640269516,375.757084246776,381.629058109192,3161687
5/4/2018,389.79248046875,391.081451020464,373.608800610441,383.777323411201,4782981
5/7/2018,393.754913330078,395.569006305612,387.596542770672,391.463425932675,2582072
5/8/2018,394.136779785156,396.857933518743,391.558867672683,394.423233889546,1945992
5/9/2018,394.661895751953,396.523716143576,391.081438301326,393.468409935077,1408466
5/10/2018,392.22720336914,395.664448666249,390.604079991228,395.139326513539,1552936
5/11/2018,394.041320800781,395.759928860843,392.274955821482,393.70713891748,1442596
5/14/2018,391.415649414062,395.282532094635,388.980920682949,395.234804313527,5517825
5/15/2018,390.651763916015,393.372917351475,379.432997462423,380.960665104948,3089340
5/16/2018,384.875366210937,391.224705822588,382.154212337989,389.315128246883,1897907
5/17/2018,379.910430908203,387.166831104184,377.714428478161,385.734648005155,1614257
5/18/2018,371.890197753906,379.146597683989,366.686587696309,378.239536766039,3895361
5/21/2018,366.352386474609,374.802242020615,364.251839962548,371.746936075059,1544488
5/22/2018,362.581024169921,371.460547800579,360.671446689105,365.397662609261,1861819
5/23/2018,357.329681396484,365.779567465492,356.613589850599,362.628747180895,1560605
5/24/2018,354.46533203125,361.483035341457,348.211477222266,357.998062147034,3299522
5/25/2018,362.724243164062,364.729305382476,349.930079640517,354.704023428246,2372618
5/28/2018,361.769470214843,366.113776734215,359.191557939526,365.206715719774,1807896
5/29/2018,360.766937255859,366.495669791441,356.327175368351,362.628757847219,3394813
5/30/2018,357.472900390625,361.817206664175,353.271835739133,357.090990720096,3110433
5/31/2018,374.42041015625,379.6240206055,352.555753160843,358.523182970607,11133305
6/1/2018,370.076110839843,377.523451143159,365.015713180243,376.282237471886,3219572
6/4/2018,361.435272216796,371.365098597385,359.048300324894,370.458037623325,2481566
6/5/2018,356.709045410156,362.199080146772,354.703983417911,361.626201129297,2767220
6/6/2018,358.809631347656,360.432784016909,356.470416192371,357.091023105494,3927114
6/7/2018,362.867431640625,367.402677938888,359.525671210325,360.910126472299,1770108
6/8/2018,363.297088623046,365.445363128702,358.141235637041,363.774482957636,1232441
6/11/2018,365.015716552734,370.171598958801,362.915198848262,366.638869034324,2030226
6/12/2018,371.317352294921,373.083717373008,365.063497414439,366.638893080576,1920763
6/13/2018,365.540863037109,374.277173896148,364.34737715096,373.465597665999,2529140
6/14/2018,357.520629882812,366.304668182442,355.229113759759,366.304668182442,2398168
6/15/2018,356.088470458984,358.905079745207,353.080862632739,353.080862632739,7278768
6/18/2018,353.796966552734,358.761879804634,352.508025025385,356.136210690961,966982
6/19/2018,346.063201904296,354.894998041156,345.060656211462,352.842178872046,3037612
6/20/2018,349.118469238281,350.168742596472,341.050522508468,346.58828510571,4112085
6/21/2018,350.31201171875,357.854837558164,349.40497982378,352.317074065389,4844094
6/22/2018,349.261688232421,350.741628172275,344.869683605342,348.40238424616,2982451
6/25/2018,344.82192993164,351.123541119891,342.816867852946,349.452660910619,1716838
6/26/2018,346.492858886718,349.977832271625,340.286731522037,344.678765946149,1997309
6/27/2018,344.774230957031,348.545629118916,339.09322611574,345.633535023167,3186106
6/28/2018,345.442565917968,347.972779473041,341.957592729113,343.437532807833,9627099
6/29/2018,356.279388427734,360.337240298523,342.816862275901,347.972744433762,3241005
7/2/2018,346.397369384765,356.99553102695,342.912396048068,354.226649299349,1732427
7/3/2018,346.349639892578,348.927581327756,343.962667874021,346.110942690722,1488048
7/4/2018,343.676239013671,347.065727586685,339.857083827023,346.540605403658,1616705
7/5/2018,345.538024902343,346.970207953172,339.522867743999,345.012902772175,1526982
7/6/2018,349.213958740234,354.131114601011,342.148528355422,345.538016504874,1549142
7/9/2018,350.359771728515,353.176381285506,349.070800984476,350.407499514729,1050376
7/10/2018,353.701477050781,358.332178823973,350.932566577203,350.932566577203,1656692
7/11/2018,356.613555908203,361.196529710523,351.362218404869,353.176310987544,2480112
7/12/2018,352.651214599609,358.714128713903,351.935123069681,357.472885912657,1458875
7/13/2018,353.653747558593,360.241784113219,350.884866008138,357.090992889915,3006407
7/16/2018,343.77163696289,355.467797761587,342.291726231251,353.749189870791,1340324
7/17/2018,350.121002197265,352.507973771727,344.487725971265,344.774180042902,1775116
7/18/2018,347.590789794921,358.427646594768,345.394787596643,349.309426815077,2065237
7/19/2018,352.889923095703,354.226621500211,347.638585041117,349.834587481535,1537925
7/20/2018,353.319610595703,359.859920199567,350.312031475048,352.889973085806,1886770
7/23/2018,366.400146484375,367.593632303542,353.271802473534,353.462771859735,2517823
7/24/2018,374.850067138671,376.473190522572,365.445392172249,367.975576519093,3937762
7/25/2018,380.721984863281,383.299925945703,373.513342008779,374.754555633449,4308866
7/26/2018,383.168975830078,385.759912328261,378.754831106835,379.810369628215,2388169
7/27/2018,378.706787109375,386.191697585659,375.348181318466,386.191697585659,2966414
7/30/2018,375.012390136718,381.441734226245,371.989650175266,379.04272960847,1649794
7/31/2018,383.600830078125,385.280133274214,370.550239383,374.004811814757,2502908
8/1/2018,382.881072998046,386.671511374446,379.090634621647,386.671511374446,1774615
8/2/2018,383.02505493164,388.254896487187,378.083111488669,381.537683846526,2966243
8/3/2018,383.40884399414,387.19928238816,382.065407483442,382.929043148554,1632617
8/6/2018,381.297821044921,389.982206531109,379.330619577935,387.199366876427,2817990
8/7/2018,357.259735107421,378.514938207754,354.284992982833,377.603304792333,9635697
8/8/2018,359.466827392578,361.338033265403,354.716786937094,359.850662242025,3276532
8/9/2018,362.7294921875,365.608297681051,356.540048662474,360.810288525132,1992284
8/10/2018,363.976928710937,366.663831157039,360.810254678973,362.057725228602,1142258
8/13/2018,361.913787841796,364.26482380217,359.514783508648,362.729455172011,1438549
8/14/2018,358.075408935546,363.401216542822,356.0122709045,362.297651035421,1501909
8/16/2018,355.340545654296,358.987050176249,352.461740166571,356.971880477897,2376448
8/17/2018,358.987030029296,363.785038906232,356.012258668652,356.012258668652,1983257
8/20/2018,362.969329833984,364.168831915392,359.034957150023,361.194060896557,1280487
8/21/2018,362.681488037109,366.567863356185,360.234486038113,363.257225651253,1592878
8/23/2018,368.966857910156,370.022425649288,357.451637377199,364.360781410861,2012760
8/24/2018,361.529968261718,372.133556147808,359.850665157649,369.446682895187,2085488
8/27/2018,363.35317993164,366.855720299781,360.378408787638,362.729444680007,2055581
8/28/2018,371.317932128906,372.709337182705,360.954215009081,365.032522701971,5128415
8/29/2018,370.310302734375,377.411349698306,367.767364000059,367.767364000059,3234342
8/30/2018,368.247131347656,373.476972027914,364.744591199599,370.598167092297,3566612
8/31/2018,367.67138671875,378.083071055261,365.800180968369,368.487054023402,3931829
9/3/2018,368.918914794921,377.075529897506,363.161304134273,368.487082281484,2744322
9/4/2018,358.651184082031,371.317939956142,357.403713416505,369.014872135595,2960605
9/5/2018,363.88101196289,365.128482581078,353.613261054211,359.178939744975,2276777
9/6/2018,369.254760742187,371.845697314786,359.514808333983,366.088086517653,1820623
9/7/2018,362.201721191406,370.022470221841,360.474420332561,367.575467992992,1859785
9/10/2018,356.923919677734,367.479540023485,355.62845132381,360.47442895047,3129554
9/11/2018,349.918762207031,362.585516656267,348.335425222056,358.795078138998,2452935
9/12/2018,360.858215332031,362.2016811687,350.062695974853,351.885962671842,3711887
9/14/2018,364.744598388671,370.310276326676,360.906191732194,361.577895326247,2937705
9/17/2018,365.416351318359,368.487088772015,361.098143246812,362.057745040489,1401771
9/18/2018,364.216827392578,372.325473780289,361.86582070887,368.103231996426,2692099
9/19/2018,357.355682373046,366.663830971551,356.012245793036,366.567864940538,2121141
9/21/2018,347.135925292968,364.408756406371,303.761915449869,357.979413111383,3241191
9/24/2018,331.878295898437,351.214266749129,324.825216651858,349.630929600237,3415863
9/25/2018,324.297393798828,335.332812925849,311.19880766811,331.158539833901,5028005
9/26/2018,324.873168945312,330.966646068498,317.244352411166,326.744404118913,3424347
9/27/2018,321.706512451171,331.014661885497,316.812537277296,324.873186765884,4896009
9/28/2018,315.613037109375,327.224225149027,313.309998566443,321.706514607657,4653499
10/1/2018,317.004455566406,320.890831082192,307.072571233624,314.749385514464,4159563
10/3/2018,316.428680419921,324.345394941421,313.214008666368,314.077644393587,4438442
10/4/2018,304.24169921875,316.092785757031,301.3149258251,311.582675457232,4508937
10/5/2018,289.607788085937,305.537182533594,285.961313254963,304.28971200845,7177862
10/8/2018,292.054779052734,293.254281160487,282.218861769156,289.607777182085,5915306
10/9/2018,305.873077392578,310.910986902573,290.279547956878,291.718950674019,5771005
10/10/2018,313.8857421875,319.451420692863,303.234156773022,305.825093244148,2734052
10/11/2018,300.835144042968,311.726629596524,298.53210573499,307.072555322966,2739752
10/12/2018,310.095306396484,314.605446433415,304.193761362639,304.193761362639,2428109
10/15/2018,308.272033691406,313.213976390138,302.418457700555,312.830141582563,1925052
10/16/2018,319.883239746093,322.234246393135,308.895788320098,310.33519090247,4764262
10/17/2018,301.219024658203,325.592906584261,297.092748282844,323.865634911954,3323311
10/19/2018,302.610443115234,307.312486227896,293.014424809913,301.267006409434,2731598
10/22/2018,302.658447265625,311.774665733172,296.469032297968,305.825151251504,4606057
10/23/2018,306.112915039062,307.744249497671,298.436102122722,304.52957823201,3893139
10/24/2018,301.458892822265,316.092819942615,294.981580818176,311.870577974672,7675048
10/25/2018,293.254333496093,300.259415341646,286.633086536578,299.299813484189,4584103
10/26/2018,291.814880371093,298.004293713173,289.271941744438,294.59771942073,4704344
10/29/2018,313.21401977539,314.70142012726,290.759343647664,292.774513272463,5379930
10/30/2018,309.567504882812,321.850394556188,307.07253468158,310.9109413651,4301781
10/31/2018,305.969055175781,311.822632307133,300.59527896856,311.486765803296,6383757
11/1/2018,305.441223144531,313.405935183868,301.218981331425,309.663494242358,5167082
11/2/2018,320.123168945312,326.408549072636,306.496811560395,308.703913289212,7387791
11/5/2018,316.236724853515,320.938796556758,313.501883468009,320.938796556758,3085488
11/6/2018,312.446380615234,323.817668845907,310.095344275552,317.628224953911,5044028
11/7/2018,313.022064208984,315.70893706587,311.246795332065,315.70893706587,301934
11/9/2018,323.96157836914,325.161080637032,312.974125881363,314.749395094787,3522988
11/12/2018,315.373107910156,330.774733501563,314.077639696341,325.304991836443,3573699
11/13/2018,320.602996826171,321.466632668934,311.582744930615,314.413552931043,1738296
11/14/2018,318.587829589843,323.385839071618,316.188824848956,321.754504133924,2981090
11/15/2018,332.214141845703,333.797478896666,316.668581581452,320.506988630924,5293256
11/16/2018,333.413696289062,337.204106273477,328.183854150838,332.022261801725,3619678
11/19/2018,336.388366699218,337.779800888357,328.567618643548,334.133326115382,2321979
11/20/2018,340.898559570312,343.105632126687,332.981844253056,335.716715401417,5778336
11/21/2018,346.656127929687,348.191496567773,338.30758109334,340.898517500405,3161864
11/22/2018,353.277374267578,355.916279049168,344.832890680377,344.832890680377,4446824
11/26/2018,354.141021728515,355.436489975779,341.618230335986,353.565284093929,3906643
11/27/2018,354.141021728515,357.9314604363,348.527374798244,353.565284093929,4995025
11/28/2018,350.638488769531,354.093061075997,347.615748983144,353.325391356659,2583045
11/29/2018,354.860748291015,356.348148712059,348.527399582417,351.694073936716,3425961
11/30/2018,350.878356933593,359.4668038915,348.911185155835,354.860698145105,4137466
12/3/2018,360.474456787109,364.552764962903,350.254702156475,352.605738583471,4303979
12/4/2018,358.699157714843,360.474426983889,355.676417761995,359.322922341469,2615507
12/5/2018,359.610778808593,361.529982431321,357.643606809187,359.850679261434,4847267
12/6/2018,349.247100830078,360.13855826909,347.95163249118,357.835519713673,6200377
12/7/2018,358.363311767578,359.466848004787,349.055162389956,350.06273258812,3286454
12/10/2018,344.640960693359,350.73443762811,343.153589703216,345.552594064557,2917295
12/11/2018,341.378326416015,348.863208436617,332.981811008734,332.981811008734,6177739
12/12/2018,359.322875976562,360.954181330677,341.186380030253,342.577814238949,2845017
12/13/2018,356.06021118164,361.242083965665,355.052641076258,359.754683709243,2369770
12/14/2018,353.709259033203,356.156232114753,352.173890167354,355.052695809049,2380991
12/17/2018,356.396118164062,362.345661296719,354.237014020154,354.237014020154,3175781
12/18/2018,357.835479736328,359.226913960568,350.254631916182,354.093038841291,2687027
12/19/2018,360.666320800781,362.105723414631,356.971848234953,358.795085688886,1607147
12/20/2018,359.994567871093,361.625902456733,354.093023339053,359.082963837123,2746343
12/21/2018,346.512176513671,364.168841772994,344.640941502136,359.178901265379,10909545
12/24/2018,346.512176513671,351.933920211451,343.825274207756,346.656110910393,2268806
12/26/2018,361.33804321289,363.209278421952,343.057640781632,345.648577334991,4519020
12/27/2018,368.487091064453,370.214362589928,358.555206581161,363.928982516129,5043675
12/28/2018,371.749725341796,374.964397175808,368.487085132464,369.398718541342,3282766
12/31/2018,372.03759765625,374.196701521017,370.070396564185,371.557796797412,2062181
1/1/2019,373.285095214843,375.10833275355,368.53505465439,370.694158675556,1233249
1/2/2019,365.89614868164,373.237125760155,362.729474506976,372.325492351076,1506543
1/3/2019,362.825439453125,369.734554709301,361.386036780831,366.951715399811,1902063
1/4/2019,366.711822509765,368.439123322939,360.666342875466,363.353216205216,1669709
1/7/2019,366.232055664062,371.31796325471,364.024983029732,369.446727854285,1260331
1/8/2019,363.449188232421,367.527495955161,360.570382781075,367.527495955161,2154121
1/9/2019,362.057708740234,366.567848432215,358.219301950368,366.567848432215,1166498
1/10/2019,364.888549804687,366.375920739576,361.721875879244,362.681477588133,1286641
1/11/2019,361.913787841796,365.608260371789,359.946616002503,364.936527444619,1829555
1/14/2019,359.322875976562,361.769848650095,357.355674878587,361.769848650095,927301
1/15/2019,369.590637207031,370.40630461559,359.850684535871,359.850684535871,1965520
1/16/2019,373.572967529296,374.916433471692,363.881012815908,369.734560344676,2847403
1/17/2019,378.562927246093,379.474560711273,370.88611249839,375.396252876556,4156932
1/18/2019,383.168975830078,383.79274040963,376.403795051642,380.482102582476,3617922
1/21/2019,380.194183349609,386.43159404025,376.259810749338,381.44165377385,2563705
1/22/2019,374.82046508789,378.754838284432,371.46185882238,377.507338386409,3328908
1/23/2019,369.638610839843,376.163891114679,368.103242162023,374.244687588583,3653992
1/24/2019,365.560302734375,370.886080796477,362.345630976607,370.406279915757,3633336
1/25/2019,358.747100830078,368.24715178799,357.211732255581,367.047649664902,4760625
1/28/2019,312.926147460937,360.186535299013,280.299686821453,359.802700442552,15177384
1/29/2019,335.140899658203,340.274774701035,314.365528342348,316.668566606176,9816333
1/30/2019,324.489318847656,334.948971838206,322.042346152268,334.948971838206,7672859
1/31/2019,324.969146728515,327.895949816507,316.860529014107,326.168648989646,6403921
2/1/2019,324.777252197265,332.789904077615,319.883276990445,326.168657284729,3119675
2/4/2019,322.090362548828,325.11310258933,315.756984335326,323.625731401301,4517829
2/5/2019,326.072723388671,327.176289033545,317.38833765501,319.643408042535,3262960
2/6/2019,317.004455566406,327.991878435025,305.969035037697,325.11307307971,6687853
2/7/2019,318.923675537109,322.762082874917,309.567557651201,317.196374664261,4871712
2/8/2019,318.107971191406,322.905979806661,314.749365160727,319.547373775982,2915806
2/11/2019,315.51708984375,320.459063006998,305.537236040721,319.499461116616,3783848
